# tracer: function_graph
#
# function_graph latency trace v1.1.5 on 5.10.60-prod01
# --------------------------------------------------------------------
# latency: 0 us, #641/641, CPU#0 | (M:preempt VP:0, KP:0, SP:0 HP:0 #P:6)
#    -----------------
#    | task: -0 (uid:0 nice:0 policy:0 rt_prio:0)
#    -----------------
#
#                                       _-----=> irqs-off        
#                                      / _----=> need-resched    
#                                     | / _---=> hardirq/softirq 
#                                     || / _--=> preempt-depth   
#                                     ||| /                      
#     TIME        CPU  TASK/PID       ||||     DURATION                  FUNCTION CALLS
#      |          |     |    |        ||||      |   |                     |   |   |   |
 9344.121158 |   1)   ping-1922    |  ...1 |               |  /* sys_sched_setaffinity -> 0x0 */
 9344.125379 |   1)   ping-1922    |  ...1 |               |  /* sys_pread64(fd: 3, buf: 7ffd9c844e80, count: 44, pos: 370) */
 9344.125380 |   1)   ping-1922    |  ...1 |               |  /* sys_pread64 -> 0x44 */
 9344.125382 |   1)   ping-1922    |  ...1 |               |  /* sys_newfstat(fd: 3, statbuf: 7ffd9c845190) */
 9344.125384 |   1)   ping-1922    |  ...1 |               |  /* sys_newfstat -> 0x0 */
 9344.125393 |   1)   ping-1922    |  ...1 |               |  /* sys_pread64(fd: 3, buf: 7ffd9c844de0, count: 310, pos: 40) */
 9344.125395 |   1)   ping-1922    |  ...1 |               |  /* sys_pread64 -> 0x310 */
 9344.125397 |   1)   ping-1922    |  ...1 |               |  /* sys_pread64(fd: 3, buf: 7ffd9c844ac0, count: 20, pos: 350) */
 9344.125399 |   1)   ping-1922    |  ...1 |               |  /* sys_pread64 -> 0x20 */
 9344.125400 |   1)   ping-1922    |  ...1 |               |  /* sys_pread64(fd: 3, buf: 7ffd9c844aa0, count: 44, pos: 370) */
 9344.125403 |   1)   ping-1922    |  ...1 |               |  /* sys_pread64 -> 0x44 */
 9344.125405 |   1)   ping-1922    |  ...1 |               |  /* sys_mmap(addr: 0, len: 1f14d8, prot: 1, flags: 802, fd: 3, off: 0) */
 9344.125416 |   1)   ping-1922    |  ...1 |               |  /* sys_mmap -> 0x782a59a96000 */
 9344.125417 |   1)   ping-1922    |  ...1 |               |  /* sys_mprotect(start: 782a59abb000, len: 1c3000, prot: 0) */
 9344.125431 |   1)   ping-1922    |  ...1 |               |  /* sys_mprotect -> 0x0 */
 9344.125432 |   1)   ping-1922    |  ...1 |               |  /* sys_mmap(addr: 782a59abb000, len: 178000, prot: 5, flags: 812, fd: 3, off: 25000) */
 9344.125446 |   1)   ping-1922    |  ...1 |               |  /* sys_mmap -> 0x782a59abb000 */
 9344.125447 |   1)   ping-1922    |  ...1 |               |  /* sys_mmap(addr: 782a59c33000, len: 4a000, prot: 1, flags: 812, fd: 3, off: 19d000) */
 9344.125457 |   1)   ping-1922    |  ...1 |               |  /* sys_mmap -> 0x782a59c33000 */
 9344.125459 |   1)   ping-1922    |  ...1 |               |  /* sys_mmap(addr: 782a59c7e000, len: 6000, prot: 3, flags: 812, fd: 3, off: 1e7000) */
 9344.125469 |   1)   ping-1922    |  ...1 |               |  /* sys_mmap -> 0x782a59c7e000 */
 9344.125481 |   1)   ping-1922    |  ...1 |               |  /* sys_mmap(addr: 782a59c84000, len: 34d8, prot: 3, flags: 32, fd: ffffffff, off: 0) */
 9344.125489 |   1)   ping-1922    |  ...1 |               |  /* sys_mmap -> 0x782a59c84000 */
 9344.125511 |   1)   ping-1922    |  ...1 |               |  /* sys_close(fd: 3) */
 9344.125513 |   1)   ping-1922    |  ...1 |               |  /* sys_close -> 0x0 */
 9344.125545 |   1)   ping-1922    |  ...1 |               |  /* sys_openat(dfd: ffffff9c, filename: 782a59dcc420, flags: 80000, mode: 0) */
 9344.125560 |   1)   ping-1922    |  ...1 |               |  /* sys_openat -> 0x3 */
 9344.125562 |   1)   ping-1922    |  ...1 |               |  /* sys_read(fd: 3, buf: 7ffd9c8452c8, count: 340) */
 9344.125565 |   1)   ping-1922    |  ...1 |               |  /* sys_read -> 0x340 */
 9344.125568 |   1)   ping-1922    |  ...1 |               |  /* sys_newfstat(fd: 3, statbuf: 7ffd9c845170) */
 9344.125570 |   1)   ping-1922    |  ...1 |               |  /* sys_newfstat -> 0x0 */
 9344.125573 |   1)   ping-1922    |  ...1 |               |  /* sys_mmap(addr: 0, len: 22260, prot: 1, flags: 802, fd: 3, off: 0) */
 9344.125584 |   1)   ping-1922    |  ...1 |               |  /* sys_mmap -> 0x782a59a73000 */
 9344.125585 |   1)   ping-1922    |  ...1 |               |  /* sys_mmap(addr: 782a59a77000, len: 13000, prot: 5, flags: 812, fd: 3, off: 4000) */
 9344.125604 |   1)   ping-1922    |  ...1 |               |  /* sys_mmap -> 0x782a59a77000 */
 9344.125606 |   1)   ping-1922    |  ...1 |               |  /* sys_mmap(addr: 782a59a8a000, len: a000, prot: 1, flags: 812, fd: 3, off: 17000) */
 9344.125616 |   1)   ping-1922    |  ...1 |               |  /* sys_mmap -> 0x782a59a8a000 */
 9344.125617 |   1)   ping-1922    |  ...1 |               |  /* sys_mmap(addr: 782a59a94000, len: 2000, prot: 3, flags: 812, fd: 3, off: 20000) */
 9344.125626 |   1)   ping-1922    |  ...1 |               |  /* sys_mmap -> 0x782a59a94000 */
 9344.125657 |   1)   ping-1922    |  ...1 |               |  /* sys_close(fd: 3) */
 9344.125659 |   1)   ping-1922    |  ...1 |               |  /* sys_close -> 0x0 */
 9344.125705 |   1)   ping-1922    |  ...1 |               |  /* sys_mmap(addr: 0, len: 2000, prot: 3, flags: 22, fd: ffffffff, off: 0) */
 9344.125711 |   1)   ping-1922    |  ...1 |               |  /* sys_mmap -> 0x782a59a71000 */
 9344.125733 |   1)   ping-1922    |  ...1 |               |  /* sys_arch_prctl(option: 1002, arg2: 782a59a72040) */
 9344.125734 |   1)   ping-1922    |  ...1 |               |  /* sys_arch_prctl -> 0x0 */
 9344.125884 |   1)   ping-1922    |  ...1 |               |  /* sys_mprotect(start: 782a59c7e000, len: 3000, prot: 1) */
 9344.125903 |   1)   ping-1922    |  ...1 |               |  /* sys_mprotect -> 0x0 */
 9344.126001 |   1)   ping-1922    |  ...1 |               |  /* sys_mprotect(start: 782a59a94000, len: 1000, prot: 1) */
 9344.126017 |   1)   ping-1922    |  ...1 |               |  /* sys_mprotect -> 0x0 */
 9344.126028 |   1)   ping-1922    |  ...1 |               |  /* sys_mprotect(start: 782a59ca0000, len: 1000, prot: 1) */
 9344.126042 |   1)   ping-1922    |  ...1 |               |  /* sys_mprotect -> 0x0 */
 9344.126171 |   1)   ping-1922    |  ...1 |               |  /* sys_mprotect(start: 782a59dbb000, len: 2000, prot: 1) */
 9344.126189 |   1)   ping-1922    |  ...1 |               |  /* sys_mprotect -> 0x0 */
 9344.126212 |   1)   ping-1922    |  ...1 |               |  /* sys_mprotect(start: 782a59dc9000, len: 1000, prot: 1) */
 9344.126226 |   1)   ping-1922    |  ...1 |               |  /* sys_mprotect -> 0x0 */
 9344.126293 |   1)   ping-1922    |  ...1 |               |  /* sys_mprotect(start: 645068e54000, len: 1000, prot: 1) */
 9344.126305 |   1)   ping-1922    |  ...1 |               |  /* sys_mprotect -> 0x0 */
 9344.126315 |   1)   ping-1922    |  ...1 |               |  /* sys_mprotect(start: 782a59e0d000, len: 1000, prot: 1) */
 9344.126330 |   1)   ping-1922    |  ...1 |               |  /* sys_mprotect -> 0x0 */
 9344.126332 |   1)   ping-1922    |  ...1 |               |  /* sys_munmap(addr: 782a59dcd000, len: 12906) */
 9344.126388 |   1)   ping-1922    |  ...1 |               |  /* sys_munmap -> 0x0 */
 9344.126676 |   1)   ping-1922    |  ...1 |               |  /* sys_brk(brk: 0) */
 9344.126678 |   1)   ping-1922    |  ...1 |               |  /* sys_brk -> 0x64506a988000 */
 9344.126679 |   1)   ping-1922    |  ...1 |               |  /* sys_brk(brk: 64506a9a9000) */
 9344.126686 |   1)   ping-1922    |  ...1 |               |  /* sys_brk -> 0x64506a9a9000 */
 9344.126758 |   1)   ping-1922    |  ...1 |               |  /* sys_prctl(option: 17, arg2: 20, arg3: 0, arg4: 7ffd9c846098, arg5: 0) */
 9344.126760 |   1)   ping-1922    |  ...1 |               |  /* sys_prctl -> 0x1 */
 9344.126761 |   1)   ping-1922    |  ...1 |               |  /* sys_prctl(option: 17, arg2: 30, arg3: 0, arg4: 782a59bb8e9e, arg5: 0) */
 9344.126762 |   1)   ping-1922    |  ...1 |               |  /* sys_prctl -> 0xffffffffffffffea */
 9344.126764 |   1)   ping-1922    |  ...1 |               |  /* sys_prctl(option: 17, arg2: 28, arg3: 0, arg4: ffffffffffffff80, arg5: 0) */
 9344.126765 |   1)   ping-1922    |  ...1 |               |  /* sys_prctl -> 0x1 */
 9344.126766 |   1)   ping-1922    |  ...1 |               |  /* sys_prctl(option: 17, arg2: 2c, arg3: 0, arg4: 782a59bb8e9e, arg5: 0) */
 9344.126767 |   1)   ping-1922    |  ...1 |               |  /* sys_prctl -> 0xffffffffffffffea */
 9344.126768 |   1)   ping-1922    |  ...1 |               |  /* sys_prctl(option: 17, arg2: 2a, arg3: 0, arg4: ffffffffffffff80, arg5: 0) */
 9344.126769 |   1)   ping-1922    |  ...1 |               |  /* sys_prctl -> 0xffffffffffffffea */
 9344.126770 |   1)   ping-1922    |  ...1 |               |  /* sys_prctl(option: 17, arg2: 29, arg3: 0, arg4: ffffffffffffff80, arg5: 0) */
 9344.126771 |   1)   ping-1922    |  ...1 |               |  /* sys_prctl -> 0xffffffffffffffea */
 9344.126787 |   1)   ping-1922    |  ...1 |               |  /* sys_capget(header: 64506a9882d4, dataptr: 0) */
 9344.126789 |   1)   ping-1922    |  ...1 |               |  /* sys_capget -> 0x0 */
 9344.126790 |   1)   ping-1922    |  ...1 |               |  /* sys_capget(header: 64506a9882d4, dataptr: 64506a9882dc) */
 9344.126793 |   1)   ping-1922    |  ...1 |               |  /* sys_capget -> 0x0 */
 9344.126795 |   1)   ping-1922    |  ...1 |               |  /* sys_capget(header: 64506a988304, dataptr: 0) */
 9344.126795 |   1)   ping-1922    |  ...1 |               |  /* sys_capget -> 0x0 */
 9344.126840 |   1)   ping-1922    |  ...1 |               |  /* sys_capset(header: 64506a988304, data: 64506a98830c) */
 9344.126847 |   1)   ping-1922    |  ...1 |               |  /* sys_capset -> 0x0 */
 9344.126848 |   1)   ping-1922    |  ...1 |               |  /* sys_prctl(option: 8, arg2: 1, arg3: 64506a98830c, arg4: 782a59bb8b3b, arg5: 1) */
 9344.126852 |   1)   ping-1922    |  ...1 |               |  /* sys_prctl -> 0x0 */
 9344.126873 |   1)   ping-1922    |  ...1 |               |  /* sys_getuid() */
 9344.126875 |   1)   ping-1922    |  ...1 |               |  /* sys_getuid -> 0x0 */
 9344.126876 |   1)   ping-1922    |  ...1 |               |  /* sys_setuid(uid: 0) */
 9344.126881 |   1)   ping-1922    |  ...1 |               |  /* sys_setuid -> 0x0 */
 9344.126883 |   1)   ping-1922    |  ...1 |               |  /* sys_prctl(option: 8, arg2: 0, arg3: 64506a98830c, arg4: 0, arg5: 1) */
 9344.126886 |   1)   ping-1922    |  ...1 |               |  /* sys_prctl -> 0x0 */
 9344.126897 |   1)   ping-1922    |  ...1 |               |  /* sys_getuid() */
 9344.126898 |   1)   ping-1922    |  ...1 |               |  /* sys_getuid -> 0x0 */
 9344.126907 |   1)   ping-1922    |  ...1 |               |  /* sys_geteuid() */
 9344.126908 |   1)   ping-1922    |  ...1 |               |  /* sys_geteuid -> 0x0 */
 9344.126935 |   1)   ping-1922    |  ...1 |               |  /* sys_openat(dfd: ffffff9c, filename: 782a59c54fd0, flags: 80000, mode: 0) */
 9344.126953 |   1)   ping-1922    |  ...1 |               |  /* sys_openat -> 0x3 */
 9344.126955 |   1)   ping-1922    |  ...1 |               |  /* sys_newfstat(fd: 3, statbuf: 782a59c836c0) */
 9344.126958 |   1)   ping-1922    |  ...1 |               |  /* sys_newfstat -> 0x0 */
 9344.126960 |   1)   ping-1922    |  ...1 |               |  /* sys_mmap(addr: 0, len: ddd370, prot: 1, flags: 2, fd: 3, off: 0) */
 9344.126970 |   1)   ping-1922    |  ...1 |               |  /* sys_mmap -> 0x782a58c93000 */
 9344.126983 |   1)   ping-1922    |  ...1 |               |  /* sys_close(fd: 3) */
 9344.126984 |   1)   ping-1922    |  ...1 |               |  /* sys_close -> 0x0 */
 9344.127154 |   1)   ping-1922    |  ...1 |               |  /* sys_openat(dfd: ffffff9c, filename: 7ffd9c845a70, flags: 80000, mode: 0) */
 9344.127173 |   1)   ping-1922    |  ...1 |               |  /* sys_openat -> 0x3 */
 9344.127178 |   1)   ping-1922    |  ...1 |               |  /* sys_newfstat(fd: 3, statbuf: 7ffd9c8458a0) */
 9344.127180 |   1)   ping-1922    |  ...1 |               |  /* sys_newfstat -> 0x0 */
 9344.127188 |   1)   ping-1922    |  ...1 |               |  /* sys_read(fd: 3, buf: 64506a9896c0, count: 1000) */
 9344.127194 |   1)   ping-1922    |  ...1 |               |  /* sys_read -> 0xbb4 */
 9344.127311 |   1)   ping-1922    |  ...1 |               |  /* sys_read(fd: 3, buf: 64506a9896c0, count: 1000) */
 9344.127315 |   1)   ping-1922    |  ...1 |               |  /* sys_read -> 0x0 */
 9344.127319 |   1)   ping-1922    |  ...1 |               |  /* sys_close(fd: 3) */
 9344.127321 |   1)   ping-1922    |  ...1 |               |  /* sys_close -> 0x0 */
 9344.127357 |   1)   ping-1922    |  ...1 |               |  /* sys_openat(dfd: ffffff9c, filename: 64506a9894a0, flags: 0, mode: 0) */
 9344.127369 |   1)   ping-1922    |  ...1 |               |  /* sys_openat -> 0xfffffffffffffffe */
 9344.127372 |   1)   ping-1922    |  ...1 |               |  /* sys_openat(dfd: ffffff9c, filename: 64506a989710, flags: 0, mode: 0) */
 9344.127410 |   1)   ping-1922    |  ...1 |               |  /* sys_openat -> 0xfffffffffffffffe */
 9344.127414 |   1)   ping-1922    |  ...1 |               |  /* sys_openat(dfd: ffffff9c, filename: 64506a989810, flags: 0, mode: 0) */
 9344.127421 |   1)   ping-1922    |  ...1 |               |  /* sys_openat -> 0xfffffffffffffffe */
 9344.127424 |   1)   ping-1922    |  ...1 |               |  /* sys_openat(dfd: ffffff9c, filename: 64506a989790, flags: 0, mode: 0) */
 9344.127552 |   1)   ping-1922    |  ...1 |               |  /* sys_openat -> 0xfffffffffffffffe */
 9344.127574 |   1)   ping-1922    |  ...1 |               |  /* sys_capget(header: 64506a9898e4, dataptr: 0) */
 9344.127575 |   1)   ping-1922    |  ...1 |               |  /* sys_capget -> 0x0 */
 9344.127576 |   1)   ping-1922    |  ...1 |               |  /* sys_capget(header: 64506a9898e4, dataptr: 64506a9898ec) */
 9344.127579 |   1)   ping-1922    |  ...1 |               |  /* sys_capget -> 0x0 */
 9344.127581 |   1)   ping-1922    |  ...1 |               |  /* sys_capset(header: 64506a9898e4, data: 64506a9898ec) */
 9344.127587 |   1)   ping-1922    |  ...1 |               |  /* sys_capset -> 0x0 */
 9344.127590 |   1)   ping-1922    |  ...1 |               |  /* sys_socket(family: 2, type: 2, protocol: 1) */
 9344.127624 |   1)   ping-1922    |  ...1 |               |  /* sys_socket -> 0x3 */
 9344.127626 |   1)   ping-1922    |  ...1 |               |  /* sys_socket(family: a, type: 2, protocol: 3a) */
 9344.127645 |   1)   ping-1922    |  ...1 |               |  /* sys_socket -> 0x4 */
 9344.127647 |   1)   ping-1922    |  ...1 |               |  /* sys_capget(header: 64506a989914, dataptr: 0) */
 9344.127648 |   1)   ping-1922    |  ...1 |               |  /* sys_capget -> 0x0 */
 9344.127649 |   1)   ping-1922    |  ...1 |               |  /* sys_capget(header: 64506a989914, dataptr: 64506a98991c) */
 9344.127650 |   1)   ping-1922    |  ...1 |               |  /* sys_capget -> 0x0 */
 9344.127652 |   1)   ping-1922    |  ...1 |               |  /* sys_capset(header: 64506a989914, data: 64506a98991c) */
 9344.127655 |   1)   ping-1922    |  ...1 |               |  /* sys_capset -> 0x0 */
 9344.127676 |   1)   ping-1922    |  ...1 |               |  /* sys_socket(family: 1, type: 80801, protocol: 0) */
 9344.127689 |   1)   ping-1922    |  ...1 |               |  /* sys_socket -> 0x5 */
 9344.127691 |   1)   ping-1922    |  ...1 |               |  /* sys_connect(fd: 5, uservaddr: 7ffd9c845330, addrlen: 6e) */
